L0001,L0002,L0003,L0006,L0004,L0005,L0007,L0008,L0009,L0010,L0011,L0012,L1201,L1202,L1203,L1243,L1244,L1245,L1255,L1256,L1257,L1216,L1217,L1218,L1234,L1235,L1236,L1261,L1262,L1263
96.4667236,110.4347403,174.145256,112.8597814,66.86685475,89.22483587,189.7183429,140.2182309,174.5264203,79.41137747,80.69651093,62.74079903,74.49252419,78.83159661,122.6006234,92.49642529,118.4508976,122.8814575,101.863645,121.2918859,71.65830902,75.66488506,70.72104484,88.90447805,82.8287424,78.66412317,96.3933038,82.19410491,65.27729913,131.381801
98.67488235,107.9414054,158.9804529,114.2467621,75.15355405,99.06494667,167.2598246,137.1897954,144.1807273,82.95778639,88.33373267,68.40072769,85.17785119,100.1376456,136.353693,126.0363107,140.5205554,161.9566835,122.8670303,156.7001157,90.92557927,76.09777988,96.6605434,80.71774818,108.9402362,98.35323563,98.79433855,115.6594753,103.4221326,111.1820452
148.7452704,165.6957015,277.6569999,178.6705782,115.1803279,156.4703412,270.1781048,246.1851015,314.4706088,151.1238303,125.915807,101.4949912,116.9371269,120.96117,166.9650166,116.3113428,162.5239051,153.7056719,167.986903,139.0421421,99.06994709,117.4849727,118.3034219,155.321187,118.6717851,138.0407209,163.7889166,153.0596122,110.4001583,225.8128772
167.7731508,181.1663507,257.3454072,197.6921042,148.5444606,190.2744799,239.6881851,240.0756116,235.1219622,174.5698489,150.0553715,123.5523046,141.3791129,185.5562423,188.0208383,199.6415481,209.2651131,239.4874197,207.2070311,218.077462,159.7322326,132.3208,200.8760552,151.4146899,212.8255514,198.0441184,188.4966915,249.5598286,229.1796823,207.255312
146.4721538,166.6767587,276.0750096,177.4605203,114.1924257,154.6701857,271.4863217,237.9613956,307.7896223,149.7520659,122.8075144,99.6023688,119.9632673,126.5779956,171.2366167,125.5536188,167.1175167,165.5217431,183.6723344,149.639728,106.8206017,122.4908556,129.6346796,161.2703557,134.1036265,159.0093374,174.5224566,182.9635878,122.4873209,242.7193467
218.4601332,241.7246501,336.7396285,260.1532386,199.898779,240.3934486,295.2211632,302.2625368,298.0239382,256.4000755,188.0789303,162.1804,194.2830946,249.5105859,207.1307528,302.3421992,302.9786007,334.017523,326.5641337,305.7366882,257.814746,156.6938441,287.6057722,200.7859322,322.6563468,407.2976018,275.7378197,533.8347296,326.5893206,313.4816872
136.8242012,159.1846241,235.3297753,157.3779603,115.2574702,138.4439083,214.6076479,188.831552,215.8048858,148.3993199,108.907797,91.9619706,124.0954092,134.7645844,137.7122141,192.4070612,204.2634134,217.8775048,238.1466927,207.3024968,151.8488507,89.84452853,158.7556449,126.9038513,185.5577134,299.331581,181.2343818,425.8914321,157.8661621,226.8363492
199.6231049,224.4943745,310.0492522,235.6814382,194.4404606,210.1563989,232.0335743,261.8095392,250.205058,262.6386288,159.6636055,142.8492435,216.544639,260.4413262,173.4360711,386.663672,367.9536262,406.0555139,427.5906179,364.0171899,321.9507959,140.6039175,330.9000258,209.7438917,399.6692115,647.3902724,319.6758887,860.8801346,354.4212824,383.1445374
190.6115253,215.953953,296.2988931,213.095703,176.3938936,197.346145,218.9887718,243.649924,228.1869309,236.5404597,148.6102996,128.9052289,190.6755999,217.0698464,161.210837,354.8798643,344.3397587,380.5675548,402.2968243,346.3495626,274.2507312,116.2725082,285.0759907,176.7325454,353.6625697,618.4139486,281.6179635,854.4658538,289.7020298,332.999743
228.8587801,250.7689577,337.05624,263.8498427,221.8711448,238.266889,226.8957381,284.0419041,272.9028542,320.6635114,176.9630045,164.1015313,279.1998529,318.7652058,247.5243092,500.0816751,445.9313399,501.4181179,528.5259582,438.0556293,422.9236479,186.3251001,442.1218721,288.9213305,509.5273397,842.250119,411.6830855,1086.307228,422.5700045,474.5902901
184.3736656,199.3992096,268.0623177,210.4355317,173.6739384,205.0628036,169.9792637,227.8324079,201.5064164,280.0449985,148.0355582,133.3299828,164.3014075,191.0717682,129.3284494,294.0803159,261.0183329,307.6663594,309.4352636,261.8851939,264.6050447,99.86801832,255.131887,163.4145574,288.4761193,467.0832044,222.668253,603.6504736,252.481187,271.6573052
204.7659185,222.822607,304.0622581,246.4517119,202.6474293,218.2957268,189.3140844,251.7948589,231.1587966,332.7475331,160.3750046,152.1266145,235.3034183,276.1599888,157.1085973,412.1990766,372.9795653,414.9576783,437.5172985,363.6523268,399.7196366,138.4198008,349.2515068,221.129294,406.2143689,677.9135489,330.6987174,866.1047778,362.9063214,396.8266095
149.6530362,154.8132328,208.1077893,188.6564385,145.0248703,165.637984,122.9649424,170.3687256,154.9956144,287.7060677,120.2692852,118.1415467,128.7662178,153.3444666,93.76816136,187.5267084,160.8035942,183.5922053,177.9021491,163.5278692,249.2083417,85.27010267,167.2113037,119.8739938,160.418911,219.5560257,158.2296281,264.0194387,176.9377274,187.9412905
154.0335286,161.8656473,215.5925431,194.8065735,149.8668808,166.9075733,129.4815623,178.3175397,163.2765707,292.3646499,123.6201333,123.4499737,163.3457763,197.2322769,112.64789,254.7677472,220.9386614,250.5338032,249.0976997,218.8588397,307.6798236,110.7829823,226.1787906,154.6447912,237.0524336,348.2900919,217.2020396,403.7056898,239.584781,256.980946
86.38322391,86.96537459,115.5962233,109.1937562,82.7433935,97.35454944,68.65008662,95.77945628,84.51438266,169.6076382,69.94314839,69.22596419,74.98551275,88.37215893,53.60881816,104.1704662,86.54906536,101.0794926,92.09440578,87.3444639,147.3328047,51.50899072,95.25925806,70.1738609,86.3248514,110.2280995,87.37527253,118.6843862,97.74331756,104.4712773
67.95421309,69.55013258,89.48041742,84.28508569,65.52489219,69.95104527,58.45172577,75.00735925,71.65580604,120.1788771,54.73406918,54.96096716,78.09866431,91.6360365,56.40110747,111.2597827,97.95464087,109.2513902,108.5788053,99.93542813,140.0883879,50.50753153,95.56008423,69.07355862,97.52477596,136.6140233,93.75794538,154.3008787,100.5718966,108.9203605
40.6791867,40.07784436,48.15103634,46.07761659,36.09339497,42.48016787,33.74961956,41.66097882,34.17209171,63.09769994,33.01260141,31.52233667,36.96340359,43.06095713,29.96221021,50.83007618,41.42133798,53.22563362,46.57193067,43.97181998,59.23446829,26.40571103,43.65151727,33.11904155,38.217264,50.78069155,35.25090904,51.92078751,39.11068265,41.33432687
25.43122252,24.50577248,28.26290718,25.52946444,22.96792968,23.52600734,24.12699869,26.48799149,23.476679,28.02652793,21.08627416,19.95718175,40.39487816,47.73264371,34.69255067,58.16096518,51.62596081,61.98468904,56.7296108,52.29592247,52.09202024,25.1462006,41.38536205,29.46418195,42.75745438,60.51136125,36.18819138,67.60174623,37.21967785,37.93941718
22.63779986,20.76028577,21.56031576,21.89866094,19.63652851,19.14736175,21.43571934,21.4608471,19.79413912,25.26928852,19.22781585,19.11742429,25.72257567,31.19934647,24.17366201,35.23936588,30.86058036,39.42577345,32.86376454,33.06676285,38.5803243,21.60800657,28.92235105,22.41764566,25.01585941,33.96124276,26.54199678,33.19223507,25.40787147,26.74799452
39.53934619,34.7240266,37.31624777,38.18268892,36.16902904,36.7208493,34.56126128,40.27623831,37.53126078,43.23663368,33.84275826,35.0717231,49.91154251,62.59923921,47.05847139,68.10952039,57.97301281,71.77275458,60.40376436,59.15446222,62.50327481,38.8589451,51.90161864,45.38094779,53.86229541,53.7576889,49.61810974,46.55390448,44.92675967,40.10956192
88.08088282,84.85378697,104.4905254,106.8393379,85.37638493,90.70440563,70.1725642,96.77460703,87.3538195,159.011011,72.32709293,75.55988645,89.57452295,115.9227942,66.89855361,113.4060648,94.72400321,138.0250876,115.0277873,102.3796381,151.5962256,65.17854865,90.86505306,80.25277151,82.96450511,89.97578828,91.21108962,83.56490396,94.00101185,96.33030838
61.89763355,57.29432774,62.57953681,64.93176132,60.2725455,63.1767197,51.25487892,70.7697692,59.14583836,81.28056598,51.83422591,53.25272261,92.92321713,126.8342964,79.18465584,130.7528479,98.9709542,184.5040285,127.8970415,100.9128538,123.7861484,69.00539896,91.67659559,86.31068328,95.45743405,92.20450196,72.34161483,72.30969341,76.60609676,72.86951687
154.0897914,153.0404419,201.2038968,203.1118951,155.3350319,166.2806815,117.4533145,168.2671735,162.0123568,334.0245848,126.7553699,133.8085291,118.4393134,147.3666288,84.90865521,145.7760951,125.764975,132.2397444,124.0701065,135.21926,247.1771899,85.86530257,130.6156091,107.4527012,115.8794934,120.6293347,146.3819188,111.4428945,152.749659,154.5453541
71.21703587,68.68621312,83.96095974,83.75221863,71.14364908,83.10724974,57.70118917,79.6587641,67.41770964,131.4106542,62.88279589,63.13114276,92.34473976,117.415166,72.99212092,127.9211821,95.80094124,124.1030044,97.57693877,99.4874617,178.5629416,69.11383573,114.052468,93.35427731,106.5007888,97.93778148,94.48853559,74.77562198,114.1569828,110.6894159
166.7800294,164.792145,217.5627564,220.51435,170.1386698,177.0669848,127.9356237,180.5367662,178.6024591,361.5440548,136.1779088,145.8030367,117.8285803,143.9409177,85.94037747,142.7038473,125.1121379,127.7633248,124.6570021,133.8452552,238.8993297,84.29058072,125.7494273,103.9391409,113.5020665,117.4033531,146.9466966,115.1853957,148.687932,150.8323241
97.51562784,94.68606101,123.2229927,118.5467316,97.04111575,112.1991595,79.8951473,111.4726795,101.7410719,185.1447387,86.27193117,84.068209,127.2868958,157.0002438,94.55564352,169.5393979,131.2649211,170.0463937,132.9673174,134.0515683,251.8331216,100.2931938,154.160093,126.1243771,145.1901933,129.5058046,138.8692855,105.5694693,164.1388878,160.1639944
128.9542721,127.9773545,166.2480873,163.0477085,129.0838986,128.5658573,116.396735,137.4678227,150.3128828,253.8044277,108.2968506,112.5821134,86.2146672,100.0430622,66.9539292,102.8753887,93.55939976,110.8327404,95.27051178,94.66944169,148.3228535,68.34639748,90.05041396,77.34478671,87.99675001,86.24479994,106.5127552,90.22559304,98.44307668,102.9235198
107.3974778,116.1858077,140.680132,128.9769637,95.16889074,117.4268362,117.0888218,115.7802723,103.7032296,192.3654511,93.09444569,91.14166268,123.5132679,156.9176883,87.88165716,161.5547077,128.2669223,156.1158429,130.5633375,134.0407261,257.6144436,95.40668192,151.1302595,121.4763648,136.6273911,131.415773,141.1061747,109.4871295,167.0044285,181.4681825
84.33632167,86.8090971,105.3312726,96.7709683,75.14209792,76.56791705,101.1244084,82.95872982,96.87642844,134.4784868,66.12946353,72.65735808,63.9308573,78.54260825,55.27791038,72.2366299,65.87325833,72.8285062,75.01545442,69.22142706,109.9469704,59.10860564,72.06131733,58.83382341,67.04337264,69.8125211,79.98895762,75.4487985,70.77163462,83.01698058
115.1329376,135.4977346,165.1567026,132.3781347,90.16885627,107.2973737,188.5840469,120.1395633,133.3166061,173.1379067,93.52220529,96.14661771,112.368331,138.9558776,85.72866482,132.6495978,115.1917212,131.0490791,119.7424782,122.4454995,220.9367373,101.1633928,130.4264645,107.3045093,121.9837668,115.9942283,134.4822135,105.4026143,137.3173873,182.4812609
48.56063657,54.40781961,61.93302884,51.27046463,40.50768995,42.95216988,76.85348057,48.90910874,59.86544812,56.16954355,39.54165939,41.64905132,46.30349014,57.15135935,45.65236438,56.1972817,48.69627126,61.85918211,53.32085627,51.34570737,73.61979469,47.96922135,56.32067198,49.3032515,59.23508707,55.08918263,56.2146224,54.56140221,49.35933746,60.80771101
78.9888449,106.0127893,130.8082428,86.76637907,48.26414936,63.18017294,182.6486729,78.97262366,108.3016,83.18504141,61.86239515,57.68421904,58.80044893,72.84983073,52.87125266,71.49887729,60.4200822,73.08199883,64.45794213,67.62926813,106.2932811,56.93579708,71.41477978,61.6652443,76.69149671,72.73756768,84.60120777,65.59009026,71.07693663,130.2622866
39.16719256,43.17999442,47.62686426,35.12948945,30.9476934,34.52136091,69.60214679,41.1905672,49.49024561,32.25882046,33.36415092,33.77227598,44.12353504,53.79137644,46.56684291,55.97734699,46.10069955,62.12195888,50.59478506,49.70517255,66.90147448,41.23353478,50.83064472,46.99693854,55.31187435,50.78097092,47.69530565,44.02813255,41.72267862,51.7952051
57.65259971,79.87343422,91.88634201,54.57737816,30.92298402,41.7876639,153.14599,57.77577904,87.89550635,31.437475,44.40882023,41.57567129,45.16612784,56.51785266,52.39554221,58.60818556,46.96082986,61.32039659,53.07430841,49.04137979,70.89818689,51.12678337,60.59260986,62.79902786,63.95801725,72.42876534,60.54109618,53.88425856,47.17237987,112.2974274
35.90477575,41.19399035,45.33216432,33.51609775,28.89242874,33.9688508,67.41925367,43.32127822,51.04984802,28.23305298,32.3378693,30.99333669,41.85613139,52.40528428,47.31179567,56.33587345,44.53342342,61.3207396,48.2859835,47.77536346,59.58866218,40.8733406,49.9368413,46.50081206,57.58056136,50.64214707,46.16224683,40.2638786,39.60145614,51.17782804
45.13906457,60.47891919,71.00526471,44.10788499,28.52396428,35.57794645,113.6503724,49.59834149,70.63941441,27.97495404,38.15784519,34.53553493,39.24248268,49.73587765,47.13423438,52.51458027,42.07081603,57.09732322,44.16354804,45.00611131,60.23248386,42.07131892,46.79188442,45.00064525,63.84596868,53.90414234,53.33749792,42.4115112,38.51822775,72.52914643
34.66211344,41.85228001,47.87285698,33.5327866,23.6908024,30.21262025,71.93994663,40.21869586,50.30697789,23.86949988,29.99225885,28.05992697,33.38015919,42.23755511,38.39736198,42.61190501,35.76425125,47.40564314,38.71027164,38.89152189,51.97890992,36.54067755,40.00372116,37.93309656,50.29929174,42.35315685,42.17938033,34.72161856,33.01082475,50.80644808
34.71900235,39.34525368,45.00127357,33.63163257,25.75114498,32.46345085,62.07968556,43.18886082,49.25828943,22.86002314,29.06903573,27.76797335,38.3340126,48.5778311,44.35093481,54.73624292,42.42391596,56.04681884,43.75807606,41.41989835,50.2273323,35.56907501,43.42061191,40.71419613,60.61370165,49.23612575,43.21165336,36.32306945,34.12349853,47.42074035
29.82056805,36.31062117,43.90801055,30.03779907,17.71536054,25.04576661,64.78704978,35.40619342,45.52639215,19.08585028,23.99774436,21.94050199,25.03703527,31.37658902,28.04634325,32.04330613,27.24771136,33.82180549,29.94072815,29.1073362,33.93157414,28.17693198,30.50146901,28.14873056,39.72978148,35.49969929,36.56844422,32.00328422,27.88224815,45.56272723
26.91218498,28.22541125,33.27069634,27.47409289,22.57166738,30.00857238,37.23728087,39.00271699,38.48535857,21.22887344,23.76895069,23.37162984,33.17913276,41.95375771,39.61793677,45.66055569,35.67310982,47.85158074,39.59960177,36.20946072,46.04410731,46.07907772,55.07723672,44.73152446,62.0377603,52.39363155,47.58386639,45.25012588,39.66363881,46.35822883
28.95563883,34.23132909,39.68742442,29.74192751,17.07608453,24.79018184,58.08561324,35.56201574,42.96587261,19.01164843,23.5199997,21.60132649,24.83631101,31.47722248,29.07702676,29.90860486,26.9645088,33.77790976,29.29338267,29.07175614,38.54365554,27.55968543,31.13675652,28.33522909,36.65354815,34.1416288,33.09939471,30.07501142,25.92505006,43.0457435
23.85089465,23.42224436,25.89637698,22.8246338,17.37092081,22.88518015,30.8635592,27.71968303,27.3789926,19.37601393,20.06742052,19.09871507,25.33449587,30.98798708,27.08260151,31.86652471,26.29414045,34.28688789,29.98149023,29.09004319,34.80668313,25.18823626,29.1366708,27.20791762,37.0422818,31.31228684,28.99400297,30.06988949,24.76666221,31.26966442
23.55743653,26.11565589,30.68158979,23.84505577,15.62073172,20.44054205,42.32254384,27.31460452,31.69515262,16.87756022,19.17042233,17.99292457,19.49257584,24.96847874,20.94052052,23.43326759,22.29195986,26.07386842,23.46659351,23.55014062,27.81231798,21.59180119,26.44786636,22.92338443,29.82200113,28.4514109,28.93567408,27.10305931,23.33756279,34.76134609
18.99849684,19.35328399,23.09755417,18.85726887,13.87989076,17.1351859,27.26743996,22.0516645,21.95827849,15.56535327,16.1449409,15.6409711,17.92149803,23.30377325,20.07854123,22.45509603,20.67407871,25.88337096,21.91217668,21.76455172,25.65220034,18.8286802,23.30661064,21.07978007,26.47121397,25.78957586,24.57502566,21.92528566,21.39914305,25.47519547
18.83733724,16.81380329,19.89395553,17.43313341,13.5663151,16.05675972,21.74718498,18.57987395,18.31049757,14.3092744,14.95644121,14.88966717,18.18422879,22.66176266,19.92926678,20.99168612,22.55681862,24.92104735,23.69203586,22.82653272,27.89045028,19.25313874,24.1381767,20.86653362,23.69330849,26.9558691,25.88625767,25.85023434,22.28665569,26.80250316
19.08639549,17.35032805,20.38406758,17.04436277,13.78853441,14.96039679,24.40919094,18.53306142,17.74849898,14.57215634,15.21597742,14.6459692,17.81635066,22.80729638,19.31482221,21.43501682,22.20917892,24.66357726,23.52534446,22.96494259,26.07253641,19.48277955,22.61478414,20.80579252,23.98423518,25.43088931,25.24694562,24.36678442,21.68117938,25.75470935
16.43743391,15.12723729,17.02250915,16.51326797,13.40536737,15.76629056,17.17923621,18.37341326,15.82362777,15.03687006,14.38923667,14.28602504,18.81007058,24.97173035,21.35053854,23.62761708,25.65434502,27.48951183,27.03510996,26.08716897,29.86005433,20.67219177,26.49988306,22.30758532,24.84186682,29.22875897,27.53063214,26.92756461,23.4071655,26.27330594
16.17320124,15.1336098,16.73928315,16.18236041,13.5691456,14.69558304,16.78441584,17.23842584,15.10078622,14.08557537,14.17541405,14.26105245,17.64536568,23.70664327,19.95531177,22.43117035,24.41100874,25.67871494,25.44162643,24.74619903,28.52116744,19.62053697,25.68393413,21.35029536,23.42388085,27.73867076,26.22315294,26.576289,22.21425848,25.03257204
18.53488114,16.26937526,19.8319786,18.32586453,14.74114941,16.97159147,18.71017743,20.14656954,17.53848166,15.8210226,16.37398058,16.23759321,21.48217149,29.93658872,24.91316599,28.92840058,28.52908901,31.33764907,30.35498309,29.19213024,33.8314342,23.92976525,32.01144273,27.61139579,28.96368662,34.95578322,31.58247231,32.63535105,27.17300554,29.92666924
16.74922127,14.816202,16.23850919,15.8239812,13.74764833,15.40463404,16.64361461,18.20844634,15.16403205,13.77183036,14.49928118,14.68461543,19.72765748,27.30993975,22.98257126,26.10032787,28.02185538,28.86988171,28.55583745,27.90142481,31.06695622,22.23166964,29.84228228,24.82970164,27.01628047,32.25282736,29.32388983,31.05099166,24.47875249,27.57343891
20.75107757,18.8948901,20.42769764,17.65765218,17.34238595,20.19028499,20.14938304,23.89102686,21.38632473,20.30117865,19.09875363,18.53052077,32.65645105,44.33773846,37.99279117,41.31423661,36.30880289,42.39339999,38.60371925,38.7545086,46.92765214,32.23796603,42.57280298,38.66892132,38.74515862,47.66433165,39.48613938,43.54550848,34.2131708,38.41064419
19.01063924,17.83365553,19.57857552,17.51659981,16.39149076,18.74460896,19.24818386,23.04944746,21.20301286,19.8415024,18.73179271,17.49952877,35.42555498,47.22737474,37.38675953,44.88387631,36.88001351,45.42989952,40.955449,40.85182516,49.98916091,32.67872694,43.7100872,39.50447009,40.13911637,48.38569214,40.01246548,43.17971846,34.24607976,38.83650749
19.74865418,18.03069485,20.28499435,17.60130055,18.0178662,19.20202201,20.14831645,22.77899016,20.90285687,22.11229211,18.83000073,18.10719443,32.85807173,44.54471246,36.71808256,39.70226309,34.49324627,42.53629681,37.58500579,38.08163246,49.84015357,33.53448165,41.41856996,39.57025362,38.09710064,45.71632107,38.65268675,40.80027529,35.50661505,38.00580069
18.29305958,16.4456925,17.97208199,15.6120107,16.02370649,16.2183467,18.20136802,19.60563452,19.31808773,18.67155529,16.93472173,16.59919198,26.99869108,33.86119751,28.41630264,29.91494103,26.59471805,32.71073905,29.34907867,30.52011752,40.56717394,27.09999395,32.57124057,29.01197769,29.15840229,35.16854956,31.06952897,33.57383896,26.64388096,29.95825281
17.64190229,15.27669203,16.05942312,15.26382885,14.69858685,14.80567171,17.02571916,18.96687726,17.17727341,17.67894533,15.8787995,14.97820668,27.99722072,33.06902032,28.16246033,28.69993572,25.5089518,33.23270149,28.20278719,29.36054714,40.36076987,25.29965724,32.01755002,28.3237615,27.87757313,33.21083926,28.96069554,30.13806667,26.65063131,28.66997214
18.40198435,15.87476142,17.17804903,16.1352295,15.671299,14.35787611,18.5177798,19.21719642,17.39251854,20.2721819,16.47034171,15.75130167,23.61017196,27.52488433,24.4633611,22.82540886,21.1211748,28.71036349,23.31399665,25.39014638,36.67174401,25.91783902,29.46820053,26.89180535,25.21444645,28.06245394,27.16331068,27.32744831,23.78938577,25.84262594
16.22144877,13.56192074,15.20413024,14.61050364,13.5132753,14.59594407,16.14142561,17.04437168,16.06727175,16.66644281,15.27128352,14.03480093,23.85165459,28.1797308,24.66626393,23.92269221,21.57974233,28.91367453,24.08149392,25.78660933,38.74345029,23.04315438,28.19385387,24.78444001,24.63071731,28.27725046,25.2010957,25.58192125,23.76707535,24.91958661
15.17061312,13.12204992,15.35428241,14.52918661,13.49413655,13.55088455,15.77059779,16.44064156,16.01323535,16.06841375,14.98034086,13.60357847,22.01131253,24.39117937,23.20699942,20.77030836,19.48574339,26.39799185,22.34408102,24.40969551,37.52826254,21.94832502,25.16058708,22.09787811,22.0442131,23.40014662,24.21989945,24.0745367,21.95503465,23.38408943
15.8627325,13.23513663,15.54124811,16.0339134,12.52509067,15.35588848,14.9587231,19.60224725,18.64124251,16.2056486,15.2788423,13.82976892,19.46360486,23.06969637,20.65562119,19.05656796,18.42078521,24.24922394,21.09011841,22.78929152,31.86758444,20.45093064,24.02113796,20.21230765,21.00444331,22.65420149,22.03515875,22.10765664,20.20959964,21.8768619
13.95826176,11.31174557,13.62417542,13.36216918,12.06621025,11.67627734,13.47181361,15.61725187,15.02273262,12.83228523,12.78221125,11.86261794,17.69761731,19.58119557,16.76457732,16.57169171,15.67569947,20.71706547,17.5737367,18.58302197,25.23559637,17.06583878,20.67086832,15.95458259,18.55641644,19.31925918,20.04341072,19.9511311,18.30127031,18.28212024
15.97222268,12.98381816,16.99036142,16.72512217,13.11188593,16.94773542,14.28716884,22.53906512,21.28037485,16.45248052,15.35739975,14.30366128,17.42086011,20.62886064,18.6682018,16.74554742,16.80425754,21.70836497,18.99340498,20.37907509,27.67211071,19.74956614,22.31394068,19.2512169,20.62602025,20.81014575,22.0086203,22.46531133,20.53204298,21.29169733
16.33339806,13.0430351,15.95338663,15.9618499,12.4497143,16.06783033,14.26030584,20.12240412,18.75857163,15.9845676,14.28893861,13.16313193,17.08241848,20.23835782,19.4340544,16.95854187,18.77250245,23.98733982,18.96155315,20.83070529,29.07657763,20.47988813,23.04829868,19.88476712,20.90642102,20.77158721,22.76380753,22.60128012,21.15246995,21.14167309
18.02062996,14.80759443,19.18068538,19.63106342,13.5079354,19.90479175,15.44897932,24.68603308,23.37424978,18.45117512,17.24885195,15.16937575,14.05865497,18.21356223,16.03358738,14.9792758,15.90605883,18.6796393,16.24627197,17.95180908,23.52660817,19.61137865,19.69381021,16.6554843,18.89103194,18.96074222,20.91565748,21.14428237,18.40136713,19.27244724
16.59204387,13.62093851,17.42997033,17.4100751,12.01396711,17.62440039,14.01906697,23.2286843,20.1013999,15.53318216,14.13198858,14.33451999,15.04935983,17.39956544,17.2176606,14.66943601,15.90532503,18.35420963,16.82791283,17.87390789,20.87863025,17.94691833,20.35804852,16.85886375,19.65941364,20.29633071,21.34773977,20.93621298,18.9675092,19.25742531
15.3166319,12.01879171,15.08941055,15.79520147,10.78745017,15.25283634,12.01765881,21.13686032,17.85669864,13.97419949,12.36276708,12.22279958,13.56511384,16.7319107,14.8457511,14.31408531,17.14183884,19.30409673,16.62009295,16.4113126,19.52783322,18.34004144,20.16206188,16.5265748,20.13647915,19.92047443,21.54042082,21.4627061,18.29273783,18.96161892
17.4290646,14.29483794,19.33632296,19.33974496,13.9290739,18.8481762,15.78365697,24.73672053,23.47873018,18.28788984,16.55381418,14.74613466,13.90306494,17.68888989,17.86590049,15.47409436,17.42345986,20.23130496,17.9658014,17.26809969,20.24840904,19.76648061,21.11837768,18.35038637,20.69787998,20.16900297,21.67288877,21.54542424,19.95292762,19.65551084
15.23664424,12.50370454,15.74904003,14.91002539,12.11253531,14.71845093,12.97484848,18.75948877,18.33907966,15.00002371,13.73637164,12.24855283,11.31581665,16.03634869,14.02201611,13.43891265,13.68167076,17.57992805,14.80311574,15.02822489,17.64771456,17.46759677,17.71157854,15.97346083,18.1562406,17.57018885,19.28648281,19.09220249,17.31829333,17.61171639
15.08960281,11.67931575,15.01478719,14.4822458,12.42240051,14.82238488,13.4006674,19.29904354,19.24732375,14.78250799,13.77659836,13.15244107,12.23708339,16.52739603,16.09447801,13.37111981,13.9187893,17.64486961,14.92935758,16.32342546,20.26213565,20.38780736,20.12755333,18.95735562,18.66688417,18.97393721,20.92124182,19.38754668,17.4383961,18.53992727
16.29185356,12.61110099,14.98231446,13.38625867,14.26364446,13.97753546,16.19405735,17.51655652,17.47997257,16.21124035,15.14198563,14.50136731,13.8179143,18.35847073,17.17914215,14.95625558,15.24280846,20.44614405,16.14740563,18.67684357,24.93407481,24.30935615,23.13025403,21.99158158,21.09633861,20.80276528,23.68442541,21.87674436,19.2815316,20.72378824
16.04419945,13.02413928,15.82544122,15.37811359,13.29570521,13.9202573,15.88915999,18.62268588,18.41280051,16.29762451,14.55779377,13.88035837,12.79933879,17.1952867,15.04461911,13.55982983,13.72489827,17.02604307,14.96834889,16.29860909,21.04583391,19.98712148,20.36983017,18.09483041,18.47731545,18.73060113,21.1567981,19.15717394,17.04491244,17.9997559
15.72540743,12.14120203,15.25138855,14.25171602,12.93092981,12.76220642,15.01073716,15.46435743,15.38534497,14.11607357,13.63247569,12.17080851,13.93443808,18.43318621,15.11886907,15.0507177,14.03476363,18.01595945,16.39325271,15.62460151,20.07235525,18.76122839,19.42188293,18.18146159,18.60673309,18.78365336,20.02848588,18.98648554,18.65482465,18.39462332
17.21977169,13.47171607,17.41263389,15.79696731,15.41172139,13.72645144,17.21397567,17.36093459,17.92085341,15.87320742,14.75316834,13.73148556,13.72763415,16.98641595,15.68507424,13.58124716,13.4345271,17.13507721,16.91810356,15.754818,20.73573095,21.3078099,22.49327363,20.87844363,19.63354566,20.09814057,22.61001102,20.73556702,17.98355093,19.86912585
18.07259209,13.53530459,16.46699956,15.39793216,15.82269369,14.90304102,17.60771677,18.4085915,18.71082957,17.37389469,15.92340479,15.62412385,15.66183951,19.22274787,17.40736196,15.2625212,14.83847876,18.86252202,17.79005752,17.92716343,26.11387564,24.23359467,23.33933029,23.48710686,20.33037796,20.12358882,23.62072103,22.61630955,19.26993591,21.84352347
23.57127916,17.43234998,23.69627507,19.29882632,19.52195957,18.7888504,21.98228026,22.90756226,24.68358441,22.40975657,19.58591612,18.21315194,18.08795657,21.51443746,20.24306177,17.44915178,18.12080926,22.32101462,21.27768007,20.89461762,29.36436844,28.7442886,28.40972928,27.57455724,25.27174981,25.0445139,29.93854119,27.38743071,24.85443162,27.51890854
31.24410656,19.67794199,31.7958987,23.17328237,20.58299667,25.0703446,25.13920045,25.54353505,29.70411758,27.37007483,23.11274575,19.27438024,19.07662173,21.9111602,20.99547077,19.35925456,20.25344892,21.19756305,22.58843447,20.77639686,28.12898615,25.3663101,25.49266799,25.26422118,26.37565701,25.68160491,30.1653224,26.45493682,28.00321556,32.88396602
39.5997004,24.36067527,41.04622418,26.50912435,24.82311291,31.54605252,30.77356123,31.06557784,36.43870921,34.58051294,28.45236768,24.26399795,22.47063776,24.19714503,25.6708085,22.36949268,25.1053797,25.59402136,27.88757826,25.43363298,34.30614593,31.76265971,31.20119193,31.41139914,30.5717973,30.5814272,37.04656828,32.28679548,34.75724083,41.20854096
47.9796604,28.51846992,51.36807815,31.87439506,29.01862432,39.97681249,37.14946665,37.94539909,42.92840601,42.8219049,34.02124181,28.85723466,25.19309122,27.58598889,30.02855594,25.23410669,27.78482818,28.15578103,30.97174838,29.49708067,40.49296399,37.44012302,37.13946199,38.1587606,35.89619878,35.25300555,42.84236433,37.0755626,41.08534957,49.46565437
